Bird_Name,ID,Sex,Date,Day,Month,Year,Time,TimeStamp,Latitude(N),Longitude(E),Speed,Course,Altitude(m),TimeZone,SolarTime,Notes
Opal,2016_35D_14700,,10/18/2016,18,10,2016,13:00,10/18/2016 13:00,3.70033,-69.162,0,0,190,,,
Opal,2016_35D_14700,,12/9/2016,9,12,2016,23:00,12/9/2016 23:00,3.72467,-69.19217,1,95,190,,,
Opal,2016_35D_14700,,12/14/2016,14,12,2016,16:00,12/14/2016 16:00,3.7425,-69.184,20,296,190,,,
Opal,2016_35D_14700,,12/18/2016,18,12,2016,16:00,12/18/2016 16:00,3.761,-69.164,16,333,190,,,
Opal,2016_35D_14700,,11/22/2016,22,11,2016,0:00,11/22/2016 0:00,3.76167,-69.15067,0,0,190,,,
Opal,2016_35D_14700,,11/27/2016,27,11,2016,15:00,11/27/2016 15:00,3.76683,-69.16817,0,85,190,,,
Opal,2016_35D_14700,,11/19/2016,19,11,2016,20:00,11/19/2016 20:00,3.76717,-69.17,0,0,190,,,
Opal,2016_35D_14700,,10/13/2016,13,10,2016,22:00,10/13/2016 22:00,5.06267,-71.44133,0,303,190,,,
Opal,2016_35D_14700,,10/8/2016,8,10,2016,13:00,10/8/2016 13:00,18.92,-72.29367,17,84,190,,,
Opal,2016_35D_14700,,10/4/2016,4,10,2016,13:00,10/4/2016 13:00,21.788,-79.7005,24,141,190,,,
Opal,2016_35D_14700,,8/21/2016,21,8,2016,22:00,8/21/2016 22:00,39.47017,-88.67733,0,0,190,,,
Opal,2016_35D_14700,,8/25/2016,25,8,2016,19:00,8/25/2016 19:00,39.508,-88.69417,0,0,190,,,
Opal,2016_35D_14700,,8/25/2016,25,8,2016,20:00,8/25/2016 20:00,39.50883,-88.694,0,0,190,,,
Opal,2016_35D_14700,,8/7/2016,7,8,2016,20:00,8/7/2016 20:00,39.513,-88.57717,0,0,190,,,
Opal,2016_35D_14700,,8/2/2016,2,8,2016,12:00,8/2/2016 12:00,39.52217,-88.58817,0,0,190,,,
Opal,2016_35D_14700,,8/3/2016,3,8,2016,17:00,8/3/2016 17:00,39.52217,-88.58833,0,0,190,,,
Opal,2016_35D_14700,,8/15/2016,15,8,2016,20:00,8/15/2016 20:00,39.52233,-88.5885,0,0,190,,,
Opal,2016_35D_14700,,9/19/2016,19,9,2016,15:00,9/19/2016 15:00,39.52233,-88.5885,0,0,190,,,
Opal,2016_35D_14700,,7/29/2016,29,7,2016,15:00,7/29/2016 15:00,39.5225,-88.5885,0,0,190,,,
Opal,2016_35D_14700,,8/4/2016,4,8,2016,12:00,8/4/2016 12:00,39.52417,-88.59433,0,0,190,,,
Opal,2016_35D_14700,,7/30/2016,30,7,2016,15:00,7/30/2016 15:00,39.52433,-88.58967,0,0,190,,,
Opal,2016_35D_14700,,8/3/2016,3,8,2016,19:00,8/3/2016 19:00,39.52433,-88.58967,0,57,190,,,
Opal,2016_35D_14700,,9/13/2016,13,9,2016,20:00,9/13/2016 20:00,39.52517,-88.62,0,0,190,,,
Opal,2016_35D_14700,,9/17/2016,17,9,2016,16:00,9/17/2016 16:00,39.52517,-88.62033,0,0,190,,,
Opal,2016_35D_14700,,7/30/2016,30,7,2016,5:00,7/30/2016 5:00,39.52567,-88.58867,0,0,190,,,
Opal,2016_35D_14700,,8/26/2016,26,8,2016,14:00,8/26/2016 14:00,39.52567,-88.5885,0,0,190,,,
Opal,2016_35D_14700,,8/16/2016,16,8,2016,15:00,8/16/2016 15:00,39.52583,-88.58833,0,0,190,,,
Opal,2016_35D_14700,,7/18/2016,18,7,2016,20:00,7/18/2016 20:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/19/2016,19,7,2016,14:00,7/19/2016 14:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/19/2016,19,7,2016,20:00,7/19/2016 20:00,39.526,-88.59783,0,262,190,,,
Opal,2016_35D_14700,,7/19/2016,19,7,2016,21:00,7/19/2016 21:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/20/2016,20,7,2016,5:00,7/20/2016 5:00,39.526,-88.598,0,0,190,,,
Opal,2016_35D_14700,,7/21/2016,21,7,2016,12:00,7/21/2016 12:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/21/2016,21,7,2016,16:00,7/21/2016 16:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/22/2016,22,7,2016,13:00,7/22/2016 13:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/27/2016,27,7,2016,12:00,7/27/2016 12:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,8/2/2016,2,8,2016,11:00,8/2/2016 11:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,8/4/2016,4,8,2016,14:00,8/4/2016 14:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,8/7/2016,7,8,2016,14:00,8/7/2016 14:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,8/8/2016,8,8,2016,20:00,8/8/2016 20:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,8/8/2016,8,8,2016,22:00,8/8/2016 22:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,8/16/2016,16,8,2016,12:00,8/16/2016 12:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,9/4/2016,4,9,2016,21:00,9/4/2016 21:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,9/4/2016,4,9,2016,22:00,9/4/2016 22:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,9/4/2016,4,9,2016,23:00,9/4/2016 23:00,39.526,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,9/20/2016,20,9,2016,17:00,9/20/2016 17:00,39.526,-88.5895,0,0,190,,,
Opal,2016_35D_14700,,7/18/2016,18,7,2016,21:00,7/18/2016 21:00,39.52617,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/19/2016,19,7,2016,5:00,7/19/2016 5:00,39.52617,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/19/2016,19,7,2016,22:00,7/19/2016 22:00,39.52617,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/22/2016,22,7,2016,12:00,7/22/2016 12:00,39.52617,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/23/2016,23,7,2016,11:00,7/23/2016 11:00,39.52617,-88.5955,0,0,190,,,
Opal,2016_35D_14700,,7/24/2016,24,7,2016,11:00,7/24/2016 11:00,39.52617,-88.59533,0,0,190,,,
Opal,2016_35D_14700,,7/25/2016,25,7,2016,13:00,7/25/2016 13:00,39.52617,-88.59783,0,0,190,,,
Opal,2016_35D_14700,,7/30/2016,30,7,2016,11:00,7/30/2016 11:00,39.52617,-88.5955,0,0,190,,,
Opal,2016_35D_14700,,7/30/2016,30,7,2016,21:00,7/30/2016 21:00,39.52617,-88.598,0,0,190,,,
Opal,2016_35D_14700,,8/14/2016,14,8,2016,21:00,8/14/2016 21:00,39.52617,-88.59767,0,0,190,,,
Opal,2016_35D_14700,,8/15/2016,15,8,2016,21:00,8/15/2016 21:00,39.52617,-88.59783,0,27,190,,,
Opal,2016_35D_14700,,8/20/2016,20,8,2016,22:00,8/20/2016 22:00,39.52617,-88.59533,0,0,190,,,
Opal,2016_35D_14700,,7/29/2016,29,7,2016,19:00,7/29/2016 19:00,39.52633,-88.58983,0,0,190,,,
Opal,2016_35D_14700,,7/27/2016,27,7,2016,20:00,7/27/2016 20:00,39.5265,-88.59033,0,0,190,,,
Opal,2016_35D_14700,,7/27/2016,27,7,2016,21:00,7/27/2016 21:00,39.5265,-88.59,0,0,190,,,
Opal,2016_35D_14700,,7/28/2016,28,7,2016,11:00,7/28/2016 11:00,39.5265,-88.59033,0,0,190,,,
Opal,2016_35D_14700,,8/8/2016,8,8,2016,19:00,8/8/2016 19:00,39.5265,-88.59033,0,0,190,,,
Opal,2016_35D_14700,,7/26/2016,26,7,2016,17:00,7/26/2016 17:00,39.52683,-88.59067,16,109,190,,,
Opal,2016_35D_14700,,8/14/2016,14,8,2016,17:00,8/14/2016 17:00,39.52683,-88.60017,2,113,190,,,
Opal,2016_35D_14700,,9/5/2016,5,9,2016,15:00,9/5/2016 15:00,39.52683,-88.61367,0,120,190,,,
Opal,2016_35D_14700,,7/23/2016,23,7,2016,14:00,7/23/2016 14:00,39.527,-88.594,0,0,190,,,
Opal,2016_35D_14700,,9/18/2016,18,9,2016,19:00,9/18/2016 19:00,39.527,-88.5925,0,0,190,,,
Opal,2016_35D_14700,,7/23/2016,23,7,2016,13:00,7/23/2016 13:00,39.52717,-88.594,0,96,190,,,
Opal,2016_35D_14700,,7/24/2016,24,7,2016,17:00,7/24/2016 17:00,39.52717,-88.59183,0,0,190,,,
Opal,2016_35D_14700,,7/24/2016,24,7,2016,20:00,7/24/2016 20:00,39.52717,-88.59183,0,0,190,,,
Opal,2016_35D_14700,,7/25/2016,25,7,2016,11:00,7/25/2016 11:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,7/25/2016,25,7,2016,12:00,7/25/2016 12:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,7/25/2016,25,7,2016,14:00,7/25/2016 14:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,7/25/2016,25,7,2016,16:00,7/25/2016 16:00,39.52717,-88.592,0,151,190,,,
Opal,2016_35D_14700,,7/25/2016,25,7,2016,17:00,7/25/2016 17:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,7/25/2016,25,7,2016,20:00,7/25/2016 20:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,7/26/2016,26,7,2016,5:00,7/26/2016 5:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,7/26/2016,26,7,2016,11:00,7/26/2016 11:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,7/26/2016,26,7,2016,14:00,7/26/2016 14:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,7/26/2016,26,7,2016,19:00,7/26/2016 19:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,8/6/2016,6,8,2016,22:00,8/6/2016 22:00,39.52717,-88.592,0,0,190,,,
Opal,2016_35D_14700,,8/23/2016,23,8,2016,16:00,8/23/2016 16:00,39.52717,-88.61533,0,0,190,,,
Opal,2016_35D_14700,,8/24/2016,24,8,2016,15:00,8/24/2016 15:00,39.52717,-88.61533,0,0,190,,,
Opal,2016_35D_14700,,9/25/2016,25,9,2016,22:00,9/25/2016 22:00,39.52733,-88.61517,0,0,190,,,
Opal,2016_35D_14700,,8/8/2016,8,8,2016,21:00,8/8/2016 21:00,39.5275,-88.614,10,177,190,,,
Opal,2016_35D_14700,,8/16/2016,16,8,2016,14:00,8/16/2016 14:00,39.5275,-88.59383,0,0,190,,,
Opal,2016_35D_14700,,8/8/2016,8,8,2016,16:00,8/8/2016 16:00,39.52767,-88.61667,0,0,190,,,
Opal,2016_35D_14700,,8/16/2016,16,8,2016,16:00,8/16/2016 16:00,39.52767,-88.61667,0,0,190,,,
Opal,2016_35D_14700,,8/26/2016,26,8,2016,17:00,8/26/2016 17:00,39.52767,-88.61667,1,63,190,,,
Opal,2016_35D_14700,,8/29/2016,29,8,2016,13:00,8/29/2016 13:00,39.52767,-88.59733,0,0,190,,,
Opal,2016_35D_14700,,9/11/2016,11,9,2016,20:00,9/11/2016 20:00,39.52767,-88.61667,0,0,190,,,
Opal,2016_35D_14700,,9/23/2016,23,9,2016,19:00,9/23/2016 19:00,39.52767,-88.5975,0,55,190,,,
Opal,2016_35D_14700,,9/24/2016,24,9,2016,0:00,9/24/2016 0:00,39.52767,-88.61667,0,0,190,,,
Opal,2016_35D_14700,,7/22/2016,22,7,2016,17:00,7/22/2016 17:00,39.52783,-88.59733,0,0,190,,,
Opal,2016_35D_14700,,7/22/2016,22,7,2016,19:00,7/22/2016 19:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,7/24/2016,24,7,2016,5:00,7/24/2016 5:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,7/24/2016,24,7,2016,13:00,7/24/2016 13:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,8/2/2016,2,8,2016,5:00,8/2/2016 5:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,8/3/2016,3,8,2016,13:00,8/3/2016 13:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,8/6/2016,6,8,2016,15:00,8/6/2016 15:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,8/16/2016,16,8,2016,20:00,8/16/2016 20:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,9/20/2016,20,9,2016,22:00,9/20/2016 22:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,9/21/2016,21,9,2016,14:00,9/21/2016 14:00,39.52783,-88.59767,0,0,190,,,
Opal,2016_35D_14700,,9/22/2016,22,9,2016,15:00,9/22/2016 15:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,9/23/2016,23,9,2016,21:00,9/23/2016 21:00,39.52783,-88.5975,0,0,190,,,
Opal,2016_35D_14700,,9/14/2016,14,9,2016,19:00,9/14/2016 19:00,39.528,-88.59217,0,0,190,,,
Opal,2016_35D_14700,,9/22/2016,22,9,2016,14:00,9/22/2016 14:00,39.528,-88.59217,0,0,190,,,
Opal,2016_35D_14700,,8/26/2016,26,8,2016,15:00,8/26/2016 15:00,39.52817,-88.61417,0,0,190,,,
Opal,2016_35D_14700,,7/21/2016,21,7,2016,21:00,7/21/2016 21:00,39.5285,-88.59817,0,246,190,,,
Opal,2016_35D_14700,,9/23/2016,23,9,2016,23:00,9/23/2016 23:00,39.52917,-88.61717,0,0,190,,,
Opal,2016_35D_14700,,8/2/2016,2,8,2016,22:00,8/2/2016 22:00,39.5295,-88.59867,0,0,190,,,
Opal,2016_35D_14700,,9/5/2016,5,9,2016,14:00,9/5/2016 14:00,39.52967,-88.59883,0,0,190,,,
Opal,2016_35D_14700,,8/7/2016,7,8,2016,5:00,8/7/2016 5:00,39.53,-88.59033,0,0,190,,,
Opal,2016_35D_14700,,8/4/2016,4,8,2016,22:00,8/4/2016 22:00,39.53017,-88.5995,0,0,190,,,
Opal,2016_35D_14700,,8/5/2016,5,8,2016,5:00,8/5/2016 5:00,39.53033,-88.59933,0,0,190,,,
Opal,2016_35D_14700,,8/13/2016,13,8,2016,11:00,8/13/2016 11:00,39.53383,-88.58983,0,0,190,,,
Opal,2016_35D_14700,,9/25/2016,25,9,2016,1:00,9/25/2016 1:00,39.5355,-88.5925,0,0,190,,,
Opal,2016_35D_14700,,8/12/2016,12,8,2016,12:00,8/12/2016 12:00,39.53633,-88.62467,0,0,190,,,
Opal,2016_35D_14700,,8/10/2016,10,8,2016,17:00,8/10/2016 17:00,39.53683,-88.62483,0,0,190,,,
Opal,2016_35D_14700,,9/8/2016,8,9,2016,23:00,9/8/2016 23:00,39.5375,-88.65883,0,0,190,,,
Opal,2016_35D_14700,,8/19/2016,19,8,2016,13:00,8/19/2016 13:00,39.53867,-88.6515,0,0,190,,,
Opal,2016_35D_14700,,9/7/2016,7,9,2016,22:00,9/7/2016 22:00,39.53867,-88.65117,0,0,190,,,
Opal,2016_35D_14700,,8/14/2016,14,8,2016,13:00,8/14/2016 13:00,39.548,-88.63583,6,264,190,,,
Opal,2016_35D_14700,,9/7/2016,7,9,2016,19:00,9/7/2016 19:00,39.54867,-88.653,0,130,190,,,
Opal,2016_35D_14700,,8/31/2016,31,8,2016,21:00,8/31/2016 21:00,39.549,-88.65283,1,138,190,,,
Opal,2016_35D_14700,,9/7/2016,7,9,2016,20:00,9/7/2016 20:00,39.5495,-88.65567,33,354,190,,,
Opal,2016_35D_14700,,8/18/2016,18,8,2016,22:00,8/18/2016 22:00,39.55117,-88.663,0,0,190,,,
Opal,2016_35D_14700,,9/3/2016,3,9,2016,21:00,9/3/2016 21:00,39.5515,-88.64967,15,312,190,,,
Opal,2016_35D_14700,,8/18/2016,18,8,2016,21:00,8/18/2016 21:00,39.55167,-88.66567,0,0,190,,,
Opal,2016_35D_14700,,9/3/2016,3,9,2016,22:00,9/3/2016 22:00,39.5535,-88.6445,0,0,190,,,
Opal,2016_35D_14700,,9/9/2016,9,9,2016,22:00,9/9/2016 22:00,39.56633,-88.5435,0,0,190,,,
Opal,2016_35D_14700,,8/25/2016,25,8,2016,16:00,8/25/2016 16:00,39.5695,-88.724,0,0,190,,,
Opal,2016_35D_14700,,12/12/2016,12,12,2016,13:00,12/12/2016 13:00,3.2275,-67.38917,15,111,200,,,
Opal,2016_35D_14700,,10/28/2016,28,10,2016,16:00,10/28/2016 16:00,3.7045,-69.12833,0,0,200,,,
Opal,2016_35D_14700,,11/3/2016,3,11,2016,15:00,11/3/2016 15:00,3.70533,-69.052,16,20,200,,,
Opal,2016_35D_14700,,11/30/2016,30,11,2016,13:00,11/30/2016 13:00,3.72367,-69.19333,0,0,200,,,
Opal,2016_35D_14700,,12/21/2016,21,12,2016,20:00,12/21/2016 20:00,3.72383,-69.19267,28,187,200,,,
Opal,2016_35D_14700,,12/11/2016,11,12,2016,19:00,12/11/2016 19:00,3.74767,-67.491,18,150,200,,,
Opal,2016_35D_14700,,12/9/2016,9,12,2016,16:00,12/9/2016 16:00,3.756,-69.18067,22,42,200,,,
Opal,2016_35D_14700,,12/20/2016,20,12,2016,16:00,12/20/2016 16:00,3.761,-69.15333,26,134,200,,,
Opal,2016_35D_14700,,10/13/2016,13,10,2016,4:00,10/13/2016 4:00,7.4635,-71.0945,0,0,200,,,
Opal,2016_35D_14700,,10/5/2016,5,10,2016,15:00,10/5/2016 15:00,20.714,-77.804,16,95,200,,,
Opal,2016_35D_14700,,10/2/2016,2,10,2016,20:00,10/2/2016 20:00,24.09083,-80.53717,25,207,200,,,
Opal,2016_35D_14700,,10/2/2016,2,10,2016,18:00,10/2/2016 18:00,24.6775,-80.59167,17,151,200,,,
Opal,2016_35D_14700,,9/29/2016,29,9,2016,0:00,9/29/2016 0:00,31.639,-84.42733,0,0,200,,,
Opal,2016_35D_14700,,9/27/2016,27,9,2016,1:00,9/27/2016 1:00,36.555,-87.91867,0,168,200,,,
Opal,2016_35D_14700,,8/23/2016,23,8,2016,13:00,8/23/2016 13:00,39.45233,-88.68233,0,0,200,,,
Opal,2016_35D_14700,,8/23/2016,23,8,2016,11:00,8/23/2016 11:00,39.45467,-88.68517,0,0,200,,,
Opal,2016_35D_14700,,8/21/2016,21,8,2016,21:00,8/21/2016 21:00,39.47,-88.67767,0,0,200,,,
Opal,2016_35D_14700,,8/22/2016,22,8,2016,21:00,8/22/2016 21:00,39.47033,-88.68333,19,277,200,,,
Opal,2016_35D_14700,,8/11/2016,11,8,2016,16:00,8/11/2016 16:00,39.482,-88.6915,0,0,200,,,
Opal,2016_35D_14700,,8/22/2016,22,8,2016,17:00,8/22/2016 17:00,39.4825,-88.6915,0,0,200,,,
Opal,2016_35D_14700,,8/3/2016,3,8,2016,16:00,8/3/2016 16:00,39.52217,-88.58833,0,0,200,,,
Opal,2016_35D_14700,,7/30/2016,30,7,2016,14:00,7/30/2016 14:00,39.52233,-88.5885,0,0,200,,,
Opal,2016_35D_14700,,8/1/2016,1,8,2016,14:00,8/1/2016 14:00,39.52233,-88.5885,1,322,200,,,
Opal,2016_35D_14700,,7/29/2016,29,7,2016,17:00,7/29/2016 17:00,39.5225,-88.5885,0,0,200,,,
Opal,2016_35D_14700,,8/3/2016,3,8,2016,14:00,8/3/2016 14:00,39.5225,-88.59233,0,0,200,,,
Opal,2016_35D_14700,,8/3/2016,3,8,2016,12:00,8/3/2016 12:00,39.523,-88.59033,23,273,200,,,
Opal,2016_35D_14700,,9/22/2016,22,9,2016,22:00,9/22/2016 22:00,39.5245,-88.61933,0,0,200,,,
Opal,2016_35D_14700,,9/12/2016,12,9,2016,15:00,9/12/2016 15:00,39.52467,-88.61933,0,0,200,,,
Opal,2016_35D_14700,,9/16/2016,16,9,2016,15:00,9/16/2016 15:00,39.52467,-88.61933,0,0,200,,,
Opal,2016_35D_14700,,9/22/2016,22,9,2016,19:00,9/22/2016 19:00,39.52467,-88.61933,0,0,200,,,
Opal,2016_35D_14700,,9/10/2016,10,9,2016,19:00,9/10/2016 19:00,39.52517,-88.62,0,0,200,,,
Opal,2016_35D_14700,,7/28/2016,28,7,2016,17:00,7/28/2016 17:00,39.52583,-88.58817,0,0,200,,,
Opal,2016_35D_14700,,7/28/2016,28,7,2016,20:00,7/28/2016 20:00,39.52583,-88.58817,0,167,200,,,
Opal,2016_35D_14700,,8/3/2016,3,8,2016,15:00,8/3/2016 15:00,39.52583,-88.58817,0,0,200,,,
Opal,2016_35D_14700,,8/5/2016,5,8,2016,12:00,8/5/2016 12:00,39.52583,-88.58933,14,346,200,,,
Opal,2016_35D_14700,,8/5/2016,5,8,2016,22:00,8/5/2016 22:00,39.52583,-88.59417,0,0,200,,,
Opal,2016_35D_14700,,9/21/2016,21,9,2016,16:00,9/21/2016 16:00,39.52583,-88.58483,0,0,200,,,
Opal,2016_35D_14700,,9/21/2016,21,9,2016,17:00,9/21/2016 17:00,39.52583,-88.58483,0,0,200,,,
Opal,2016_35D_14700,,7/19/2016,19,7,2016,13:00,7/19/2016 13:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/19/2016,19,7,2016,17:00,7/19/2016 17:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/19/2016,19,7,2016,19:00,7/19/2016 19:00,39.526,-88.59817,0,0,200,,,
Opal,2016_35D_14700,,7/20/2016,20,7,2016,22:00,7/20/2016 22:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/21/2016,21,7,2016,11:00,7/21/2016 11:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/21/2016,21,7,2016,15:00,7/21/2016 15:00,39.526,-88.598,0,0,200,,,
Opal,2016_35D_14700,,7/21/2016,21,7,2016,17:00,7/21/2016 17:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/23/2016,23,7,2016,12:00,7/23/2016 12:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/26/2016,26,7,2016,22:00,7/26/2016 22:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/27/2016,27,7,2016,19:00,7/27/2016 19:00,39.526,-88.58783,0,0,200,,,
Opal,2016_35D_14700,,7/29/2016,29,7,2016,13:00,7/29/2016 13:00,39.526,-88.59767,1,307,200,,,
Opal,2016_35D_14700,,7/29/2016,29,7,2016,16:00,7/29/2016 16:00,39.526,-88.58733,0,0,200,,,
Opal,2016_35D_14700,,7/30/2016,30,7,2016,17:00,7/30/2016 17:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/30/2016,30,7,2016,20:00,7/30/2016 20:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/30/2016,30,7,2016,22:00,7/30/2016 22:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/31/2016,31,7,2016,13:00,7/31/2016 13:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/31/2016,31,7,2016,16:00,7/31/2016 16:00,39.526,-88.59783,0,340,200,,,
Opal,2016_35D_14700,,7/31/2016,31,7,2016,22:00,7/31/2016 22:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/5/2016,5,8,2016,15:00,8/5/2016 15:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/9/2016,9,8,2016,15:00,8/9/2016 15:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/13/2016,13,8,2016,21:00,8/13/2016 21:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/13/2016,13,8,2016,22:00,8/13/2016 22:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/14/2016,14,8,2016,19:00,8/14/2016 19:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/16/2016,16,8,2016,13:00,8/16/2016 13:00,39.526,-88.59783,0,121,200,,,
Opal,2016_35D_14700,,8/19/2016,19,8,2016,20:00,8/19/2016 20:00,39.526,-88.59783,0,211,200,,,
Opal,2016_35D_14700,,8/25/2016,25,8,2016,13:00,8/25/2016 13:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/28/2016,28,8,2016,22:00,8/28/2016 22:00,39.526,-88.11033,0,0,200,,,
Opal,2016_35D_14700,,9/1/2016,1,9,2016,17:00,9/1/2016 17:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/5/2016,5,9,2016,0:00,9/5/2016 0:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/9/2016,9,9,2016,16:00,9/9/2016 16:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/14/2016,14,9,2016,22:00,9/14/2016 22:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/15/2016,15,9,2016,23:00,9/15/2016 23:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/16/2016,16,9,2016,20:00,9/16/2016 20:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/17/2016,17,9,2016,14:00,9/17/2016 14:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/20/2016,20,9,2016,15:00,9/20/2016 15:00,39.526,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,7/20/2016,20,7,2016,11:00,7/20/2016 11:00,39.52617,-88.5995,0,0,200,,,
Opal,2016_35D_14700,,7/21/2016,21,7,2016,5:00,7/21/2016 5:00,39.52617,-88.59533,0,0,200,,,
Opal,2016_35D_14700,,7/28/2016,28,7,2016,12:00,7/28/2016 12:00,39.52617,-88.59767,0,0,200,,,
Opal,2016_35D_14700,,7/29/2016,29,7,2016,20:00,7/29/2016 20:00,39.52617,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/1/2016,1,8,2016,5:00,8/1/2016 5:00,39.52617,-88.5955,0,0,200,,,
Opal,2016_35D_14700,,8/3/2016,3,8,2016,11:00,8/3/2016 11:00,39.52617,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/4/2016,4,8,2016,11:00,8/4/2016 11:00,39.52617,-88.59533,0,0,200,,,
Opal,2016_35D_14700,,8/8/2016,8,8,2016,11:00,8/8/2016 11:00,39.52617,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/17/2016,17,8,2016,12:00,8/17/2016 12:00,39.52617,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/9/2016,9,9,2016,17:00,9/9/2016 17:00,39.52617,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/14/2016,14,9,2016,15:00,9/14/2016 15:00,39.52617,-88.59783,0,199,200,,,
Opal,2016_35D_14700,,9/19/2016,19,9,2016,14:00,9/19/2016 14:00,39.52617,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,9/23/2016,23,9,2016,20:00,9/23/2016 20:00,39.52617,-88.59783,0,0,200,,,
Opal,2016_35D_14700,,8/2/2016,2,8,2016,21:00,8/2/2016 21:00,39.52633,-88.5895,0,0,200,,,
Opal,2016_35D_14700,,9/15/2016,15,9,2016,14:00,9/15/2016 14:00,39.5265,-88.59017,0,0,200,,,
Opal,2016_35D_14700,,8/29/2016,29,8,2016,17:00,8/29/2016 17:00,39.52683,-88.61317,0,0,200,,,
